datetime,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,cci,roc,PNL,macd_percentile,rsi_percentile,cci_percentile,PNL_percentile,macd_20,DF1,DF2,DF3,DF4,TimeZone,Twitter_Sentiment,News_Sentiment,Average_Sentiment_Score,Sentiment,Open_Or_Close
2020-12-30 07:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.031090839301747733,0.14836875191472104,0.12491316939212638,Slightly Positive,Close
2020-12-30 06:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.04125940857524252,0.18851288390084497,0.15906218883572448,Slightly Positive,Close
2020-12-30 06:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.037445508684499806,0.0955668611298621,0.08394259064078964,Slightly Positive,Close
2020-12-30 06:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.022451853947270957,0.10485686790909922,0.08837586511673357,Slightly Positive,Close
2020-12-30 06:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03326943482171702,0.17341362627561918,0.14538478798483875,Slightly Positive,Close
2020-12-30 05:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03617929930087886,0.12592143035450207,0.10797300414377742,Slightly Positive,Close
2020-12-30 05:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.028886910903040956,0.16179586952008734,0.13521407779667807,Slightly Positive,Close
2020-12-30 05:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.030696077851806697,0.17448524462203724,0.14572741126799113,Slightly Positive,Close
2020-12-30 05:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.037875658549407804,0.1030757492340796,0.09003573109714524,Slightly Positive,Close
2020-12-30 04:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.050337618175769414,0.09373891987680409,0.08505865953659716,Slightly Positive,Close
2020-12-30 04:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.047483379840959135,0.0903863741321297,0.08180577527389558,Slightly Positive,Close
2020-12-30 04:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03200348715422899,0.10092049283637822,0.08713709169994836,Slightly Positive,Close
2020-12-30 04:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.022146632377477438,0.14905468631138769,0.12367307552460564,Slightly Positive,Close
2020-12-30 03:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03641864249265728,0.10544234966337224,0.09163760822922924,Slightly Positive,Close
2020-12-30 03:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03167772518162163,0.10544234966337224,0.09068942476702212,Slightly Positive,Close
2020-12-30 03:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.018116191220292586,0.11036881077016936,0.091918286860194,Slightly Positive,Close
2020-12-30 03:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.05024547304538505,0.18856010016450817,0.16089717474068355,Slightly Positive,Close
2020-12-30 02:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.027484861090408846,0.12475323477072262,0.10529956003465986,Slightly Positive,Close
2020-12-30 02:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.027635504398081392,0.1641477115680928,0.1368452701340905,Slightly Positive,Close
2020-12-30 02:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03571407813364067,0.1641477115680928,0.13846098488120237,Slightly Positive,Close
2020-12-30 02:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.04149575091792654,0.13591646025379206,0.11703231838661896,Slightly Positive,Close
2020-12-30 01:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03214726413886585,0.11145443160612636,0.09559299811267427,Slightly Positive,Close
2020-12-30 01:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.028729834365505923,0.08055913457618803,0.07019327453405161,Slightly Positive,Close
2020-12-30 01:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.027052900812098567,0.0755296163878818,0.06583427327272515,Slightly Positive,Close
2020-12-30 01:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.030947182673460798,0.08469452280234097,0.07394505477656493,Slightly Positive,Close
2020-12-30 00:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.027975204890670655,0.09270433561337893,0.07975850946883728,Slightly Positive,Close
2020-12-30 00:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.02643775749926864,0.10595793258437021,0.0900538975673499,Slightly Positive,Close
2020-12-30 00:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.04359139905339499,0.06489012947879665,0.06063038339371631,Slightly Positive,Close
2020-12-30 00:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03149883595521197,0.0731949269506381,0.06485570875155287,Slightly Positive,Close
2020-12-29 23:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.04316019236902556,0.07318032024945893,0.06717629467337226,Slightly Positive,Close
2020-12-29 23:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03415017514908698,0.07924118970625388,0.0702229867948205,Slightly Positive,Close
2020-12-29 23:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.04173821308551932,0.08839744029779206,0.07906559485533751,Slightly Positive,Close
2020-12-29 23:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.033515309046409765,0.07923686179479339,0.07009255124511667,Slightly Positive,Close
2020-12-29 22:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03335683166210788,0.07561174861510651,0.06716076522450679,Slightly Positive,Close
2020-12-29 22:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.027699534799135443,0.07923686179479339,0.0689293963956618,Slightly Positive,Close
2020-12-29 22:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.024774701454518724,0.09032872663708454,0.07721792160057137,Slightly Positive,Close
2020-12-29 22:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.040621948951763756,0.11507736508835631,0.1001862818610378,Slightly Positive,Close
2020-12-29 21:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.012424631023979301,0.0756022150839362,0.06296669827194482,Slightly Positive,Close
2020-12-29 21:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03216305792537298,0.14243450292009857,0.12038021392115346,Slightly Positive,Close
2020-12-29 21:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.026156211333917434,0.12703020917489324,0.10685540960669808,Slightly Positive,Close
2020-12-29 21:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03304668903643297,0.13313627167929837,0.11311835515072528,Slightly Positive,Close
2020-12-29 20:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.032939730721821096,0.10321357506880877,0.08915880619941123,Slightly Positive,Close
2020-12-29 20:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.01999302632324358,0.14269305298468937,0.11815304765240023,Slightly Positive,Close
2020-12-29 20:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.026261774371783134,0.10138041476592136,0.0863566866870937,Slightly Positive,Close
2020-12-29 20:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.0323685690442136,0.061409805337386075,0.05560155807875158,Slightly Positive,Close
2020-12-29 19:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.029007592941235637,0.14457340423848497,0.12146024197903511,Slightly Positive,Close
2020-12-29 19:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.035756002448341234,0.20246235599584939,0.16912108528634776,Slightly Positive,Close
2020-12-29 19:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03263887288727337,0.17166561987529005,0.14386027047768674,Slightly Positive,Close
2020-12-29 19:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.01206649011157409,0.16548421202898325,0.13480066764550142,Slightly Positive,Close
2020-12-29 18:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.05360610554078612,0.08232061312788433,0.07657771161046469,Slightly Positive,Close
2020-12-29 18:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03982471887988513,0.17645662580971946,0.1491302444237526,Slightly Positive,Close
2020-12-29 18:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.027462175137157346,0.1876491170234984,0.15561172864623019,Slightly Positive,Close
2020-12-29 18:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03366125371557757,0.23174446096624873,0.19212781951611452,Slightly Positive,Close
2020-12-29 17:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03646291314220067,0.2165406035423501,0.18052506546232022,Slightly Positive,Close
2020-12-29 17:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.041369365046641356,0.20039375911357654,0.1685888803001895,Slightly Positive,Close
2020-12-29 17:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.031534117500712534,0.20161350932096972,0.1675976309569183,Slightly Positive,Close
2020-12-29 17:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03076304481107307,0.25601758969967486,0.2109666807219545,Positive,Close
2020-12-29 16:45:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.029765604977360548,0.20466651612580672,0.16968633389611748,Slightly Positive,Close
2020-12-29 16:30:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.04960668765210496,0.2645083508860807,0.22152801823928553,Positive,Close
2020-12-29 16:15:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.03026764841326924,0.2783423631068592,0.22872742016814124,Positive,Close
2020-12-29 16:00:00,224.62,224.75,223.83,224.13,1422738.0,-0.20849,-0.19791,-0.01057,43.16283,-49.62494,-0.7747037252982655,-1.7498999999999967,0.175,0.225,0.4,0.1,-0.60558,0.02500000000000001,-0.075,0.7720018112305369,0.30000000000000004,America/New_York,0.02358182743516134,0.32468036598482897,0.26446065827489545,Positive,Close
2020-12-29 15:45:00,224.62,224.75,224.2,224.3,537077.0,-0.19493,-0.1952,0.00027,45.13354,-26.345,-0.6994424913416292,-1.5798999999999808,0.225,0.325,0.45,0.15,-0.59202,0.0,-0.15,0.6968030798391771,0.30000000000000004,America/New_York,0.034218585450842005,0.2783423631068592,0.2295176075756558,Positive,Open
2020-12-29 15:30:00,224.62,224.66,224.42,224.53,251753.0,-0.20386,-0.1967,-0.00715,48.19373,-15.97228,-0.6108627329467468,-1.3799999999999955,0.175,0.35,0.475,0.3,-0.60706,-0.03749999999999998,-0.33749999999999997,0.6081590407897967,0.175,America/New_York,0.035932558585027134,0.33405833646000677,0.27443318088501084,Positive,Open
2020-12-29 15:15:00,224.29449,224.49001,224.21001,224.47,217502.0,-0.241,-0.19739,-0.04361,47.37527,-36.27223,-0.6154254848136078,-1.3900000000000148,0.125,0.35,0.45,0.3,-0.64306,-0.062499999999999986,-0.3625,0.6125606921909856,0.15000000000000002,America/New_York,0.04206867472548494,0.2592862952092137,0.21584277111246797,Positive,Open
2020-12-29 15:00:00,224.17,224.24789,223.92999,224.095,181418.0,-0.28241,-0.18965,-0.09276,42.06922,-69.69442,-0.38229868195862,-0.8600000000000136,0.025,0.1,0.35,0.6,-0.68225,0.012499999999999997,-0.5875,0.3792542142105667,-0.25,America/New_York,0.035269289950497655,0.33167506373474415,0.27239390897789484,Positive,Open
2020-12-29 14:45:00,224.12399,224.14999,223.77,224.02,299276.0,-0.28778,-0.16854,-0.11925,41.25835,-86.74044,-0.7641365257259272,-1.7249999999999943,0.025,0.075,0.25,0.1,-0.77113,0.025,-0.07500000000000001,0.7606942884256861,0.15,America/New_York,0.035369140492446875,0.3653744718532106,0.29937340558105785,Positive,Open
2020-12-29 14:30:00,223.9686,224.1089,223.867,224.09,185367.0,-0.27556,-0.13932,-0.13624,41.86011,-90.19185,-1.1818141729505696,-2.680000000000007,0.025,0.1,0.225,0.05,-0.77802,0.012499999999999997,-0.037500000000000006,1.178342264342421,0.175,America/New_York,0.03639928431241953,0.42371249981754167,0.3462498567165172,Positive,Open
2020-12-29 14:15:00,224.2,224.31129,224.10001,224.21001,164672.0,-0.24101,-0.10143,-0.13958,42.56278,-82.6004,-0.3333925883093622,-0.75,0.025,0.1,0.25,0.45,-0.6562,0.012499999999999997,-0.4375,0.3304658679546376,-0.2,America/New_York,0.036980294217767294,0.3602854093823692,0.2956243863494488,Positive,Open
2020-12-29 14:00:00,224.489,224.53999,224.30499,224.41479,183152.0,-0.20575,-0.06279,-0.14296,44.42714,-72.27108,-0.35088474945050147,-0.7902100000000019,0.025,0.175,0.25,0.45,-0.6878,-0.024999999999999994,-0.475,0.3478198890640715,-0.2,America/New_York,0.039187993687903766,0.3188578083192859,0.2629238453930095,Positive,Open
2020-12-29 13:45:00,224.21001,224.52,224.2,224.45,164654.0,-0.19946,-0.02753,-0.17193,44.74287,-83.12431,-0.4258905993522949,-0.960000000000008,0.025,0.175,0.225,0.35,-0.7348899999999999,-0.024999999999999994,-0.375,0.42261641802014965,-0.12499999999999997,America/New_York,0.03730648136719102,0.2966519399244419,0.24478284821299173,Positive,Open
2020-12-29 13:30:00,224.39,224.44,224.21001,224.25999,175950.0,-0.18514,0.01638,-0.20152,42.11576,-104.62259,-0.5984702819287444,-1.3502100000000041,0.025,0.05,0.175,0.15,-0.7600399999999999,0.0375,-0.11249999999999999,0.5950811798423669,0.024999999999999994,America/New_York,0.03621954843523337,0.27673442780829716,0.22863145193368442,Positive,Open
